generacion,tipo,numero,genero,nacionalidad,promedio,actividad,materias,altura,peso
2021,U,12179,F,MEX,86.8,Deportiva,6,158.7,78.8
2021,U,12180,M,MEX,82.7,Cultura,6,158.8,75.9
2021,P,12181,O,MEX,83.9,Cultura,6,158.1,86.8
2021,P,12182,M,EXT,83.5,Deportiva,6,162.2,79.6
2021,U,12183,O,MEX,79.8,Ninguna,6,160.4,75.6
2021,U,12184,M,EXT,88,Deportiva,7,157.4,86.2
2021,U,12185,O,MEX,79.5,Cultura,6,162.9,76.8
2021,U,12186,F,MEX,83.9,Deportiva,6,156.7,82.9
2021,U,12187,F,MEX,73.3,Cultura,6,163.3,79.9
2021,U,12188,F,MEX,80.3,Deportiva,5,159.4,80.9
2021,U,12189,F,MEX,76.9,Ninguna,5,157.1,82.3
2021,P,12190,F,MEX,85.5,Ninguna,6,162.6,79.4
2021,U,12191,O,EXT,77.8,Cultura,6,155.4,80.7
2021,P,12192,O,MEX,70.2,Ninguna,6,154.5,81.6
2021,P,12193,F,MEX,75.1,Ninguna,6,161.3,84
2021,U,12194,F,MEX,79.5,Ninguna,7,164,74.8
2021,U,12195,O,MEX,76.2,Deportiva,6,159.4,71.7
2021,U,12196,F,MEX,79.5,Deportiva,6,157.2,82.8
2021,U,12197,M,MEX,82,Ninguna,6,158.9,75
2021,U,12198,M,MEX,83.8,Ninguna,6,160.9,85.1
2021,U,12199,M,MEX,78.7,Cultura,6,162.9,77.5
2021,U,12200,F,MEX,75.7,Deportiva,6,159.8,75.6
2021,P,12201,F,MEX,82,Deportiva,6,162.4,75.6
2021,U,12202,F,MEX,79.9,Ninguna,6,158.5,80.2
2021,U,12203,M,MEX,83.5,Cultura,6,160.2,77.6
2021,U,12204,M,MEX,78.6,Cultura,6,163.7,76.4
2021,P,12205,F,MEX,83.3,Ninguna,6,153.9,81.2
2021,U,12206,O,MEX,79,Deportiva,6,165.2,82.7
2021,P,12207,M,MEX,74,Ninguna,6,159,79.1
2021,U,12208,M,MEX,79.6,Deportiva,6,155.9,76.3
2021,U,12209,F,MEX,74.4,Cultura,5,154,82.5
2021,P,12210,F,MEX,75,Cultura,7,162.8,89
2021,P,12211,M,EXT,81.9,Deportiva,6,160.5,85.4
2021,P,12212,F,EXT,70,Deportiva,5,162,72.7
2021,U,12213,F,EXT,81.8,Deportiva,6,160.6,84.7
2021,U,12214,F,EXT,86.9,Ninguna,6,159,80.3
2021,U,12215,F,EXT,79.8,Cultura,6,160.4,82.5
2021,P,12216,M,MEX,80.2,Cultura,7,156.8,90.2
2021,U,12217,M,EXT,76.9,Ninguna,6,155.8,75.6
2021,P,12218,O,EXT,71.6,Cultura,7,159.7,86.4
2021,P,12219,F,MEX,82.1,Deportiva,6,161.7,78.9
2021,P,12220,M,EXT,71.1,Ninguna,6,159.9,81.8
2021,U,12221,M,MEX,79.2,Cultura,7,158.7,81.2
2021,U,12222,F,MEX,88,Cultura,7,163.2,87.7
2021,U,12223,F,EXT,79.3,Ninguna,6,161.4,73.2
2021,P,12224,O,MEX,78.9,Ninguna,6,159.1,88.6
2021,P,12225,M,MEX,86.1,Deportiva,6,157.9,85.4
2021,U,12226,F,EXT,86,Ninguna,6,162.8,82.4
2021,U,12227,O,EXT,80.8,Cultura,6,161.7,79.3
2021,U,12228,M,EXT,77.4,Cultura,6,162.7,79.4
2021,U,12229,F,MEX,76,Ninguna,5,158.9,82.4
2021,U,12230,F,MEX,77.7,Ninguna,6,159.8,80
2021,P,12231,M,MEX,74.8,Cultura,7,160.2,88.2
2021,P,12232,O,EXT,73.9,Ninguna,7,158.5,77.9
2021,U,12233,F,EXT,84.9,Deportiva,6,160.7,79.8
2021,U,12234,F,MEX,78.3,Deportiva,5,157.3,76.6
2021,P,12235,O,MEX,78.5,Ninguna,7,157.4,76.1
2021,U,12236,M,MEX,82.1,Ninguna,6,160,83.8
2021,P,12237,O,MEX,77.5,Cultura,7,166.8,79.4
2021,U,12238,M,MEX,77.7,Cultura,6,157.3,75.4
2021,U,12239,O,MEX,75.7,Cultura,6,164.6,86.1
2021,U,12240,O,EXT,81.9,Deportiva,6,152,79.5
2021,P,12241,F,EXT,86,Cultura,6,159.2,82.4
2021,U,12242,F,EXT,76,Cultura,6,160.1,74.9
2021,U,12243,F,MEX,80.2,Cultura,6,155,78
2021,P,12244,M,EXT,77,Ninguna,6,162,85.1
2021,P,12245,O,MEX,79.3,Cultura,6,161.7,82.3
2021,U,12246,F,EXT,72.7,Ninguna,6,158.7,87
2021,U,12247,F,MEX,76.1,Cultura,6,159.4,85.1
2021,U,12248,F,EXT,71,Ninguna,6,162.2,78.7
2021,P,12249,F,MEX,75.2,Ninguna,6,162.1,83.1
2021,U,12250,F,MEX,81.9,Cultura,6,158.4,81.2
2021,P,12251,M,EXT,81.1,Ninguna,5,161,73.4
2021,P,12252,F,MEX,82.1,Deportiva,6,163.6,91.3
2021,P,12253,F,MEX,81.7,Cultura,6,155.7,81.7
2021,P,12254,M,MEX,83.3,Ninguna,6,157.9,84.8
2021,P,12255,F,EXT,80.3,Deportiva,6,154.8,89.4
2021,U,12256,O,MEX,72.5,Ninguna,6,158.6,74.4
2021,U,12257,F,MEX,75.5,Cultura,5,159.5,77.7
2021,P,12258,M,MEX,77.6,Ninguna,5,158.4,75.6
2021,P,12259,F,EXT,74.1,Cultura,6,157.1,84.6
2021,P,12260,F,EXT,90.7,Cultura,6,163.7,88.2
2021,P,12261,M,MEX,71.3,Deportiva,6,156.5,81.3
2021,U,12262,O,EXT,79.9,Cultura,6,162.3,71
2021,U,12263,F,EXT,86.5,Deportiva,6,155.8,75
2021,P,12264,M,EXT,77.3,Deportiva,7,160.5,79.2
2021,U,12265,M,EXT,66.6,Ninguna,6,159.2,85.2
2021,U,12266,F,MEX,69.1,Cultura,6,160.1,81
2021,P,12267,F,MEX,77.6,Ninguna,5,164.3,86.8
2021,U,12268,F,MEX,77.5,Cultura,6,160.1,94.1
2021,P,12269,F,MEX,84.7,Ninguna,6,159.4,82.3
2021,P,12270,F,MEX,85.5,Ninguna,5,161.3,89.4
2021,U,12271,M,MEX,71.1,Cultura,6,156.9,84.6
2021,U,12272,M,MEX,72.4,Ninguna,6,157,79.2
2021,P,12273,F,MEX,82.3,Ninguna,6,160.7,75.9
2021,P,12274,F,MEX,80.2,Cultura,6,156.6,81.4
2021,P,12275,F,EXT,80.5,Ninguna,6,156.9,75.8
2021,U,12276,O,MEX,79.2,Deportiva,6,161.5,83.5
2021,U,12277,M,MEX,81.7,Cultura,6,157.9,75.1
2021,P,12278,F,MEX,85.4,Deportiva,6,159.7,74.9
2021,U,12279,M,EXT,79.5,Cultura,6,157.7,75.8
2021,U,12280,M,EXT,79.5,Deportiva,6,160.6,68.2
2021,U,12281,F,EXT,81.3,Ninguna,6,160.9,80.2
2021,U,12282,O,EXT,75.4,Ninguna,6,162,83.8
2021,U,12283,M,EXT,81.8,Deportiva,6,161.1,84.4
2021,U,12284,F,MEX,84,Cultura,5,160.1,87
2021,U,12285,O,MEX,73.9,Cultura,6,160,87.6
2021,P,12286,M,MEX,85.3,Cultura,6,160.3,75.6
2021,P,12287,F,MEX,79.6,Cultura,6,155.8,75.7
2021,P,12288,F,MEX,85.5,Ninguna,6,163.9,75.5
2021,P,12289,F,MEX,84.6,Cultura,6,157.7,73.6
2021,U,12290,O,EXT,78.8,Deportiva,6,161.3,82.2
2021,U,12291,F,EXT,71.2,Cultura,6,164.7,68.1
2021,P,12292,O,MEX,79.8,Deportiva,6,161.9,78.2
2021,U,12293,O,MEX,85.7,Deportiva,6,159.5,83.6
2021,P,12294,O,MEX,79.2,Ninguna,7,161.5,83.2
2021,U,12295,O,MEX,88.9,Cultura,6,158.5,81
2021,P,12296,F,MEX,85.1,Ninguna,6,162.5,78
2021,U,12297,M,MEX,80.9,Ninguna,6,158.2,84
2021,U,12298,M,EXT,78.7,Cultura,6,159.9,77.3
2021,U,12299,M,MEX,88.2,Ninguna,6,160.2,77
2021,P,12300,M,EXT,71.9,Cultura,7,156.2,79.5
2021,P,12301,F,MEX,84.8,Cultura,6,162.6,73.9
2021,P,12302,M,EXT,76.6,Ninguna,6,163.4,84.7
2021,U,12303,O,EXT,80.5,Cultura,6,159.6,69.6
2021,U,12304,F,MEX,86.8,Ninguna,6,162.3,73.6
2021,P,12305,M,MEX,75,Cultura,6,161.5,90.4
2021,P,12306,M,EXT,75.1,Cultura,6,158.9,81.2
2021,U,12307,M,EXT,80.8,Deportiva,6,159.2,86.8
2021,P,12308,F,MEX,85.3,Cultura,6,158.7,71.6
2021,U,12309,O,MEX,78.6,Ninguna,6,162.6,80.6
2021,P,12310,F,EXT,78.7,Ninguna,6,158,86.5
2021,U,12311,O,EXT,82,Cultura,6,160.9,86.9
2021,U,12312,F,MEX,84.2,Deportiva,6,155,76.7
2021,P,12313,F,MEX,83.3,Deportiva,6,162.2,80.5
2021,P,12314,M,EXT,74.4,Cultura,5,161,83.8
2021,P,12315,F,EXT,73.3,Ninguna,6,157.9,88
2021,P,12316,F,EXT,87.1,Ninguna,6,160.3,80.7
2021,P,12317,F,MEX,73.8,Deportiva,6,156.5,80.7
2021,P,12318,F,EXT,82.3,Cultura,6,161.5,77.9
2021,U,12319,F,MEX,82.9,Ninguna,6,157.5,77
2021,U,12320,M,MEX,83.1,Deportiva,5,159.6,81.8
2021,U,12321,O,EXT,74.8,Ninguna,6,157.1,87.2
2021,U,12322,O,MEX,84.8,Deportiva,6,163.1,75
2021,U,12323,O,EXT,83.3,Deportiva,6,164,89.7
2021,U,12324,F,EXT,84.7,Ninguna,6,161.1,75.8
2021,P,12325,F,MEX,84.2,Ninguna,5,162.5,77.7
2021,P,12326,F,MEX,96.6,Deportiva,5,159.4,73.7
2021,P,12327,F,EXT,73.1,Deportiva,6,158.3,79.7
2021,U,12328,M,MEX,77.1,Ninguna,6,160.1,80.6
2021,U,12329,O,MEX,85,Cultura,6,156.7,81.2
2021,P,12330,F,EXT,81.7,Cultura,6,156.6,81.6
2021,U,12331,F,EXT,79,Deportiva,5,155.7,81.9
2021,P,12332,M,MEX,83.3,Cultura,5,163.9,80.4
2021,U,12333,M,MEX,84.2,Ninguna,6,162.1,82.1
2021,U,12334,M,EXT,75.6,Cultura,5,158.4,82.9
2021,U,12335,M,MEX,88.9,Ninguna,6,160.9,71.4
2021,P,12336,M,EXT,80.2,Ninguna,7,160.2,71.6
2021,U,12337,F,EXT,81.4,Cultura,6,162.9,68.4
2021,P,12338,F,MEX,77.9,Deportiva,5,158.9,75.4
2021,P,12339,O,MEX,78.1,Cultura,6,160,79.7
2021,U,12340,F,EXT,87.6,Ninguna,6,158.7,81.6
2021,P,12341,F,MEX,74.9,Cultura,6,159.2,72.2
2021,U,12342,F,EXT,72.3,Cultura,7,161,78
2021,U,12343,M,MEX,83.3,Ninguna,6,159.2,82.8
2021,U,12344,F,EXT,80.1,Ninguna,7,160.5,75.2
2021,U,12345,F,EXT,78.8,Ninguna,6,156.9,77
2021,U,12346,M,MEX,76.8,Deportiva,5,159.1,76.6
2021,U,12347,M,MEX,77.2,Cultura,6,158.9,85.2
2021,P,12348,O,MEX,79.2,Cultura,6,160.8,86.9
2021,U,12349,F,EXT,83.5,Ninguna,6,158.8,74.2
2021,U,12350,O,MEX,81.4,Cultura,6,161.5,71.9
2021,U,12351,F,MEX,85.3,Ninguna,6,158.1,77.4
2021,U,12352,M,MEX,73.9,Deportiva,6,158.8,83.4
2021,P,12353,M,EXT,80.2,Ninguna,5,159,76.6
2021,U,12354,M,MEX,82.1,Ninguna,6,159.5,66.4
2021,U,12355,F,MEX,88.3,Cultura,5,155.5,77.8
2021,U,12356,M,MEX,75.2,Ninguna,6,161.8,85.1
2021,P,12357,F,MEX,79.5,Ninguna,7,160.6,78.9
2021,U,12358,M,MEX,85,Deportiva,5,163.5,87.8
2021,P,12359,O,MEX,80.5,Cultura,6,159.1,81.8
2021,P,12360,O,MEX,80.2,Cultura,6,157.3,80.8
2021,U,12361,M,MEX,79.4,Deportiva,6,157.2,71.7
2021,U,12362,M,EXT,74.8,Ninguna,6,162.4,77.6
2021,P,12363,F,EXT,78.1,Cultura,6,160.6,76.5
2021,P,12364,M,MEX,78.7,Ninguna,6,162.3,80.7
2021,P,12365,O,MEX,78.6,Cultura,6,157.9,84.7
2021,P,12366,M,MEX,81.6,Cultura,6,163.7,75.7
2021,P,12367,F,EXT,84.8,Deportiva,6,159.6,81.3
2021,P,12368,O,MEX,75.2,Cultura,6,157.6,80
2021,P,12369,F,EXT,81.9,Deportiva,6,160.4,89.5
2021,P,12370,O,EXT,84.4,Cultura,6,158.4,78.9
2021,U,12371,F,MEX,81.3,Deportiva,6,160.8,79.3
2021,P,12372,M,EXT,75.2,Ninguna,6,160.9,77.3
2021,P,12373,O,MEX,85.9,Ninguna,6,161.1,78.1
2021,P,12374,M,EXT,85.9,Cultura,5,165,78.1
2021,P,12375,F,MEX,88.4,Deportiva,6,159.9,87.4
2021,U,12376,O,MEX,78.7,Deportiva,6,158.7,80.5
2021,U,12377,M,MEX,79.1,Deportiva,6,162,75.3
2021,P,12378,F,MEX,82.6,Deportiva,6,160.2,74
2021,U,12379,F,MEX,85.2,Ninguna,6,158,84.9
2021,U,12380,F,EXT,76.9,Cultura,6,161.6,77
2021,P,12381,F,EXT,83,Ninguna,6,160.4,75.5
2021,P,12382,M,MEX,79.3,Deportiva,6,156.4,84.7
2021,U,12383,M,EXT,73.2,Cultura,6,162,78.7
2021,P,12384,O,MEX,83.7,Ninguna,5,164.4,77.4
2021,P,12385,O,EXT,74.9,Cultura,7,161.5,68
2021,U,12386,F,EXT,80.3,Ninguna,7,159.6,79.4
2021,P,12387,F,MEX,79.7,Deportiva,6,157.2,78.1
2021,P,12388,O,MEX,77.1,Ninguna,6,158,83.9
2021,P,12389,M,EXT,72,Deportiva,6,154.6,79.2
2021,U,12390,F,MEX,77.8,Cultura,6,158.5,89.4
2021,U,12391,O,EXT,83.2,Cultura,6,163.2,80
2021,U,12392,M,MEX,78.7,Cultura,6,163.3,84.6
2021,P,12393,F,EXT,83.8,Cultura,6,162.3,74.7
2021,U,12394,M,MEX,82.6,Cultura,6,158.9,81.1
2021,U,12395,F,MEX,75.6,Cultura,6,156.6,84.9
2021,U,12396,M,MEX,86.7,Ninguna,6,156.6,80.5
2021,P,12397,F,MEX,81.5,Ninguna,6,166.7,79
2021,P,12398,F,MEX,75.2,Deportiva,6,159.3,74.6
2021,P,12399,F,MEX,82.4,Ninguna,6,157.9,81.9
2021,P,12400,F,EXT,81.5,Cultura,6,158.1,79.7
2021,P,12401,M,EXT,76.5,Cultura,6,159.4,81.2
2021,P,12402,F,MEX,88.9,Cultura,5,158.2,87.5
2021,P,12403,O,MEX,78.3,Cultura,6,161.6,81.1
2021,U,12404,M,MEX,76.5,Cultura,5,161.1,81.7
2021,P,12405,M,MEX,77.3,Cultura,5,162.8,79.3
2021,P,12406,F,MEX,78,Cultura,6,156.3,89.1
2021,P,12407,F,EXT,75.3,Deportiva,7,159,88.3
2021,P,12408,M,EXT,81.1,Deportiva,6,159.5,84.9
2021,U,12409,M,MEX,81.6,Deportiva,6,158.2,83.3
2021,P,12410,M,MEX,91.1,Deportiva,6,162.7,73.6
2021,P,12411,M,EXT,82.4,Cultura,6,161.1,76.9
2021,P,12412,M,EXT,79.7,Cultura,6,161,70.8
2021,P,12413,M,MEX,78.2,Cultura,6,160,77.3
2021,U,12414,F,EXT,83.7,Ninguna,6,155.6,68.4
2021,U,12415,M,MEX,82.7,Deportiva,6,158,76.7
2021,P,12416,F,MEX,80.8,Cultura,7,162.7,69.6
2021,U,12417,M,MEX,74.2,Cultura,6,162.6,76.9
2021,P,12418,O,MEX,86.6,Cultura,6,156.3,88.6
2021,U,12419,F,MEX,86.4,Deportiva,5,158.3,79.6
2021,U,12420,F,MEX,76.7,Cultura,6,159.3,90.3
2021,U,12421,F,EXT,78.9,Deportiva,6,159.8,73.8
2021,U,12422,M,MEX,82.3,Ninguna,6,156.2,89.2
2021,P,12423,M,MEX,81.2,Ninguna,6,161.5,77.6
2021,U,12424,M,MEX,87.3,Deportiva,7,159.6,80.4
2021,P,12425,F,EXT,73.3,Ninguna,6,160.8,89.3
2021,P,12426,F,MEX,88.2,Cultura,7,162.4,77.2
2021,P,12427,F,EXT,76.4,Deportiva,6,158.6,82.2
2021,U,12428,F,MEX,80.2,Cultura,5,156.7,80.8
2021,P,12429,F,MEX,78.4,Cultura,6,160.6,80.6
2021,P,12430,M,EXT,77,Ninguna,5,162.3,79.3
2021,P,12431,F,MEX,75.4,Cultura,6,163.9,80.2
2021,P,12432,F,MEX,78.6,Ninguna,6,161,83.6
2021,P,12433,F,EXT,76,Ninguna,7,157.8,86.8
2021,U,12434,F,MEX,85.3,Ninguna,6,165.7,81
2021,U,12435,O,MEX,71.1,Ninguna,6,160.9,89
2021,P,12436,M,MEX,84.9,Cultura,6,161,86.9
2021,U,12437,M,MEX,81.2,Cultura,6,159.8,78.6
2021,P,12438,M,EXT,84.9,Ninguna,6,158,77.5
2021,P,12439,F,EXT,85.9,Ninguna,6,153.5,88.2
2021,U,12440,M,EXT,87.9,Ninguna,6,159.4,71.9
2021,U,12441,F,MEX,80.3,Cultura,6,159.5,79.8
2021,P,12442,F,EXT,69,Ninguna,6,158.4,74
2021,P,12443,M,EXT,75.9,Cultura,6,159.8,85.1
2021,P,12444,F,EXT,77.6,Deportiva,6,160.6,75.9
2021,P,12445,M,MEX,85.1,Deportiva,6,160.7,76.8
2021,P,12446,F,MEX,84.5,Deportiva,5,165.6,87.7
2021,U,12447,M,MEX,73.3,Ninguna,6,156.8,83.4
2021,U,12448,M,MEX,77.6,Deportiva,6,161.9,80.2
2021,U,12449,O,EXT,71.4,Cultura,6,164.3,82.4
2021,U,12450,F,MEX,76.7,Cultura,6,163,79.6
2021,U,12451,F,MEX,88.7,Ninguna,6,160.4,80.4
2021,U,12452,F,EXT,73.8,Deportiva,6,160.6,75.8
2021,P,12453,F,MEX,78,Cultura,6,158.9,82.7
2021,U,12454,F,MEX,84.6,Cultura,6,159,76.3
2021,U,12455,M,MEX,80.3,Ninguna,6,164.3,76.7
2021,U,12456,O,MEX,81.5,Cultura,6,159.5,85.8
2021,P,12457,M,EXT,81.5,Cultura,6,164,77.3
2021,P,12458,F,MEX,79.1,Cultura,6,162.4,81
2021,P,12459,F,EXT,81.3,Cultura,5,159.9,82.9
2021,U,12460,M,EXT,77.6,Ninguna,6,161.2,86.1
2021,P,12461,F,EXT,72.9,Ninguna,6,162.4,79.7
2021,P,12462,M,MEX,86,Cultura,6,160.1,82.4
2021,U,12463,F,EXT,80.9,Ninguna,6,164,80
2021,U,12464,O,MEX,81.3,Deportiva,6,162.4,81.5
2021,P,12465,O,EXT,78.5,Ninguna,6,154.8,82.7
2021,P,12466,F,MEX,71.4,Ninguna,6,160.3,73.6
2021,U,12467,F,MEX,66.7,Ninguna,6,156.3,68.3
2021,U,12468,F,EXT,74.9,Ninguna,6,163.8,75.2
2021,P,12469,F,EXT,84.7,Cultura,5,153.8,77.3
2021,U,12470,O,MEX,86.7,Deportiva,7,163.9,76.3
2021,U,12471,M,MEX,75.9,Cultura,5,154.2,77.2
2021,U,12472,F,MEX,74.2,Deportiva,6,162.3,81.5
2021,P,12473,M,EXT,77.4,Deportiva,6,159.3,78.8
2021,U,12474,F,MEX,83.3,Deportiva,6,156.8,79.3
2021,U,12475,M,MEX,82.9,Cultura,6,159.3,81.5
2021,P,12476,F,MEX,85.4,Cultura,6,161.5,80.4
2021,P,12477,O,EXT,87.7,Ninguna,6,159.4,70.6
2021,U,12478,M,MEX,81,Ninguna,6,162.5,84.2
2021,P,12479,M,MEX,85.8,Deportiva,5,161.4,87.7
2021,U,12480,F,MEX,79.4,Ninguna,6,162.6,69.8
2021,U,12481,F,EXT,83.6,Ninguna,6,162.3,83.3
2021,P,12482,O,MEX,80.1,Cultura,6,156.8,84.9
2021,U,12483,O,EXT,85.1,Deportiva,7,156.4,73.2
2021,U,12484,F,EXT,80,Ninguna,6,161.8,84.3
2021,P,12485,M,MEX,87.3,Deportiva,6,162.4,79.3
2021,U,12486,M,EXT,93,Ninguna,6,161.1,73.8
2021,U,12487,O,EXT,78.3,Cultura,6,162.7,80.2
2021,P,12488,O,EXT,74.2,Cultura,6,159.3,73.9
2021,U,12489,F,EXT,80.5,Cultura,7,161.9,81.1
2021,U,12490,O,EXT,78,Ninguna,6,159.8,75.5
2021,P,12491,M,MEX,78.8,Deportiva,6,155.7,78.1
2021,P,12492,O,MEX,78.5,Ninguna,6,160.1,85.6
2021,P,12493,F,MEX,87.1,Cultura,6,158.3,77.3
2021,U,12494,F,EXT,76.5,Cultura,6,160.4,86.1
2021,P,12495,O,MEX,86.1,Ninguna,6,160.2,75.8
2021,U,12496,F,MEX,88.5,Ninguna,6,159,84.4
2021,U,12497,O,EXT,84.3,Ninguna,6,157.6,81.1
2021,P,12498,O,EXT,77.4,Ninguna,6,160.5,89.7
2021,P,12499,M,MEX,74.2,Deportiva,6,160.9,76.9
2021,U,12500,M,MEX,81.4,Deportiva,5,165.1,88
2021,U,12501,F,MEX,75.3,Cultura,7,159.3,71
2021,P,12502,F,MEX,72.3,Deportiva,6,163.3,76.6
2021,U,12503,M,EXT,87.3,Cultura,6,157.4,75.7
2021,U,12504,M,MEX,71.7,Cultura,6,159.9,94.9
2021,U,12505,M,EXT,77.6,Ninguna,6,162.8,75.6
2021,U,12506,M,EXT,77,Ninguna,6,160.6,83.8
2021,P,12507,M,EXT,79.4,Ninguna,5,161,81.5
2021,U,12508,O,EXT,83.7,Cultura,6,158.6,86.4
2021,U,12509,F,EXT,93.2,Ninguna,6,160.1,83.8
2021,U,12510,M,MEX,75.8,Ninguna,6,160.1,77.7
2021,U,12511,F,EXT,76.5,Ninguna,6,158.6,76.5
2021,P,12512,F,MEX,74.9,Cultura,6,160.4,86.9
2021,P,12513,F,MEX,76.7,Ninguna,6,164.9,81.1
2021,P,12514,M,MEX,76.2,Ninguna,6,160.2,69.1
2021,U,12515,M,EXT,79.7,Deportiva,5,159.3,82.6
2021,U,12516,F,MEX,81.7,Deportiva,6,161.6,73.8
2021,U,12517,F,MEX,75.2,Ninguna,6,162.9,79.5
2021,U,12518,M,MEX,83.6,Ninguna,5,161,76.1
2021,P,12519,M,MEX,80.4,Cultura,6,157.1,70.4
2021,U,12520,F,EXT,80.2,Ninguna,7,158.4,83.1
2021,P,12521,O,EXT,79.3,Ninguna,7,159.1,80.4
2021,U,12522,M,MEX,78.1,Ninguna,6,162.1,78.6
2021,U,12523,F,EXT,84.5,Cultura,7,158.7,75.3
2021,U,12524,M,MEX,86,Cultura,6,162.4,87.4
2021,U,12525,F,MEX,78.1,Cultura,6,160,80.2
2021,U,12526,F,MEX,70,Cultura,5,161.3,81.6
2021,U,12527,F,EXT,79.5,Ninguna,6,162.2,81.1
2021,U,12528,M,EXT,81,Cultura,6,161.4,76.5
2021,P,12529,M,MEX,78.2,Ninguna,6,158,76.8
2021,U,12530,M,EXT,84.8,Deportiva,6,161.9,89.3
2021,P,12531,M,MEX,81.4,Cultura,6,158.6,83.8
2021,U,12532,F,MEX,93.8,Cultura,7,159.6,83.3
2021,U,12533,M,EXT,80.4,Cultura,6,159.9,88.4
2021,U,12534,F,EXT,71.7,Cultura,7,160.3,77.2
2021,U,12535,O,MEX,76.1,Cultura,6,159.4,81.3
2021,U,12536,M,MEX,83.1,Ninguna,6,157.4,76.5
2021,U,12537,M,EXT,81.9,Deportiva,6,159.7,79.3
2021,P,12538,F,MEX,86.4,Cultura,6,160.1,81.2
2021,P,12539,F,MEX,84,Ninguna,5,163.8,85
2021,P,12540,F,MEX,76.4,Cultura,6,158.7,78
2021,P,12541,F,EXT,87.6,Cultura,6,157.2,65.4
2021,U,12542,M,EXT,77.7,Deportiva,6,162.3,75.8
2021,U,12543,F,EXT,81.6,Cultura,6,158.5,77.3
2021,U,12544,F,MEX,88,Ninguna,5,161.7,73.5
2021,U,12545,F,MEX,78.7,Ninguna,6,157.5,71.6
2021,U,12546,F,EXT,87.3,Cultura,5,159.7,80.8
2021,U,12547,M,EXT,75.4,Ninguna,6,161.4,83.2
2021,P,12548,F,MEX,80,Cultura,6,161.2,79.8
2021,U,12549,F,MEX,78.6,Cultura,6,156.7,91.4
2021,U,12550,F,MEX,80.9,Deportiva,6,158.6,88.9
2021,U,12551,F,MEX,78.4,Cultura,6,163.4,82.8
2021,P,12552,M,MEX,73.6,Ninguna,6,158.8,85.3
2021,P,12553,O,MEX,72.8,Cultura,6,159.9,82.7
2021,U,12554,F,EXT,79.3,Deportiva,7,158.5,71.7
2021,P,12555,O,EXT,80.6,Ninguna,6,157.9,80.5
2021,U,12556,F,EXT,88.7,Deportiva,6,161.5,78.3
2021,U,12557,F,MEX,83.3,Cultura,6,158.6,86.7
2021,P,12558,M,MEX,74.1,Ninguna,6,159.1,85.4
2021,U,12559,F,MEX,75.2,Cultura,6,162,72.2
2021,P,12560,O,MEX,81.8,Deportiva,6,158.6,81.3
2021,P,12561,M,MEX,83.5,Deportiva,6,158.4,76
2021,P,12562,F,EXT,76.1,Ninguna,6,156.9,79.7
2021,U,12563,F,MEX,78.9,Cultura,6,162,79.6
2021,P,12564,F,EXT,71,Ninguna,5,158,81
2021,P,12565,F,MEX,70.3,Ninguna,6,165,75.4
2021,U,12566,O,EXT,81.2,Cultura,6,156.3,76.3
2021,U,12567,M,MEX,80.8,Deportiva,6,165.3,86.6
2021,U,12568,F,EXT,74.1,Cultura,6,159.9,78.2
2021,U,12569,M,EXT,81.1,Cultura,6,161.9,84.9
2021,U,12570,F,MEX,75.3,Deportiva,6,161,70.8
2021,U,12571,F,MEX,69.6,Ninguna,6,162.3,82.2
2021,P,12572,F,MEX,81.4,Cultura,6,162.5,74.9
2021,U,12573,M,MEX,76.6,Deportiva,6,158.5,74.5
2021,U,12574,F,MEX,78.2,Ninguna,7,162.9,84.5
2021,U,12575,F,MEX,74.2,Deportiva,5,155.9,83.8
2021,P,12576,F,MEX,84.2,Deportiva,6,159.8,85.2
2021,U,12577,M,EXT,81.3,Deportiva,6,161.5,76.8
2021,U,12578,O,MEX,84.2,Ninguna,6,159.3,75
2021,U,12579,F,EXT,73.9,Cultura,6,162.7,78.1
2021,U,12580,M,EXT,79.3,Ninguna,6,160.2,73.1
2021,U,12581,F,EXT,77.7,Cultura,6,160.9,83.2
2021,P,12582,F,EXT,75.2,Cultura,5,158.3,82.3
2021,P,12583,M,EXT,83.6,Cultura,6,161.3,81
2021,U,12584,M,MEX,84.2,Ninguna,6,161.7,75.5
2021,P,12585,O,MEX,84.2,Deportiva,6,161.3,81.7
2021,P,12586,O,EXT,82.1,Deportiva,5,160.8,82.1
2021,U,12587,F,MEX,80.8,Ninguna,5,156.8,78.4
2021,P,12588,M,MEX,84.9,Deportiva,6,157.8,83.6
2021,U,12589,F,MEX,81.5,Cultura,5,160.1,81.1
2021,P,12590,M,MEX,76.9,Cultura,6,162.2,70.6
2021,P,12591,F,EXT,75.2,Ninguna,6,158,73.5
2021,U,12592,O,EXT,81,Cultura,6,161.5,80.6
2021,U,12593,F,MEX,82,Cultura,7,159,78.7
2021,U,12594,F,MEX,82.1,Deportiva,6,157.7,80.6
2021,P,12595,F,EXT,81.6,Cultura,6,161.1,86.2
2021,P,12596,M,MEX,71.3,Ninguna,6,159.4,80.9
2021,P,12597,M,MEX,81.8,Deportiva,6,155.7,78.4
2021,U,12598,M,MEX,82.4,Cultura,5,158.5,73.2
2021,U,12599,F,EXT,80.9,Deportiva,6,159.7,82.7
2021,P,12600,M,EXT,72.7,Cultura,6,160,71.5
2021,P,12601,O,MEX,76.7,Deportiva,6,157.3,78.7
