"Deporte","Disciplina","Evento","Medalla","Genero","Atleta","Ciudad","Pais","Año"
"Fencing","Fencing","Sabre Team","Bronze","Men","GOPPOLD DE LOBSDORF, Vilem","London","BOH",1908
"Fencing","Fencing","Sabre Team","Bronze","Men","LADA, Vlastimil","London","BOH",1908
"Fencing","Fencing","Sabre Team","Bronze","Men","SCHEJBAL, Bedrich","London","BOH",1908
"Fencing","Fencing","Sabre Team","Bronze","Men","TUCEK, Frantisek","London","BOH",1908
"Fencing","Fencing","Sabre Team","Gold","Men","FUCHS, Jenö","London","HUN",1908
"Fencing","Fencing","Sabre Team","Gold","Men","GERDE, Oskar","London","HUN",1908
"Fencing","Fencing","Sabre Team","Gold","Men","TOTH, Peter","London","HUN",1908
"Fencing","Fencing","Sabre Team","Gold","Men","WERKNER, Lajos","London","HUN",1908
"Fencing","Fencing","Sabre Team","Silver","Men","BERTINETTI, Marcello","London","ITA",1908
"Fencing","Fencing","Sabre Team","Silver","Men","NOWAK, Riccardo","London","ITA",1908
"Fencing","Fencing","Sabre Team","Silver","Men","OLIVIER, Abelardo","London","ITA",1908
"Fencing","Fencing","Sabre Team","Silver","Men","PIRZIO BIROLI, Alessandro","London","ITA",1908
"Football","Football","Football","Bronze","Men","BREUWKES, Reinier Bertus","London","NED",1908
"Football","Football","Football","Bronze","Men","DE BRUYN KOPS, George François","London","NED",1908
"Football","Football","Football","Bronze","Men","DE KORVER, Johannes Marius","London","NED",1908
"Football","Football","Football","Bronze","Men","HEIJTING, Karel","London","NED",1908
"Football","Football","Football","Bronze","Men","MUNDT, Emil Gustav","London","NED",1908
"Football","Football","Football","Bronze","Men","OTTEN, Lou","London","NED",1908
"Football","Football","Football","Bronze","Men","REEMAN, Gerald Simon","London","NED",1908
"Football","Football","Football","Bronze","Men","SNETLAGE, Eduard","London","NED",1908
"Football","Football","Football","Bronze","Men","SOL, Johan Eduard","London","NED",1908
"Football","Football","Football","Bronze","Men","THOMEE, Jan","London","NED",1908
"Football","Football","Football","Bronze","Men","WELCKER, Jan Herman","London","NED",1908
"Football","Football","Football","Gold","Men","BAILEY, Horace Peter","London","GBR",1908
"Football","Football","Football","Gold","Men","BERRY, Arthur","London","GBR",1908
"Football","Football","Football","Gold","Men","CHAPMAN, Frederick William","London","GBR",1908
"Football","Football","Football","Gold","Men","CORBETT, Walter Samuel","London","GBR",1908
"Football","Football","Football","Gold","Men","HARDMAN, Harold Payne","London","GBR",1908
"Football","Football","Football","Gold","Men","HAWKES, Robert Murray","London","GBR",1908
"Football","Football","Football","Gold","Men","HUNT, Kenneth Reginald Gunnery","London","GBR",1908
"Football","Football","Football","Gold","Men","PURNELL, Clyde Honeysett","London","GBR",1908
"Football","Football","Football","Gold","Men","SMITH, Herbert","London","GBR",1908
"Football","Football","Football","Gold","Men","STAPLEY, Henry","London","GBR",1908
"Football","Football","Football","Gold","Men","WOODWARD, Vivian John","London","GBR",1908
"Football","Football","Football","Silver","Men","BOHR, Harald August","London","DEN",1908
"Football","Football","Football","Silver","Men","BUCHWALD, Charles","London","DEN",1908
"Football","Football","Football","Silver","Men","DRESCHER, Ludwig","London","DEN",1908
"Football","Football","Football","Silver","Men","HANSEN, Harald","London","DEN",1908
"Football","Football","Football","Silver","Men","LINDGREEN, August Ludwig","London","DEN",1908
"Football","Football","Football","Silver","Men","MIDDELBOE, Christian","London","DEN",1908
"Football","Football","Football","Silver","Men","MIDDELBOE, Niels","London","DEN",1908
"Football","Football","Football","Silver","Men","NIELSEN, Niels Oscar","London","DEN",1908
"Football","Football","Football","Silver","Men","NIELSEN, Sofus Erhard","London","DEN",1908
"Football","Football","Football","Silver","Men","RASMUSSEN, Björn Vilhelm Ravn","London","DEN",1908
"Football","Football","Football","Silver","Men","WOLFHAGEN, Vilhelm","London","DEN",1908
"Gymnastics","Artistic G.","Individual All-Round","Bronze","Men","SEGURA, B. Louis","London","FRA",1908
"Gymnastics","Artistic G.","Individual All-Round","Gold","Men","BRAGLIA, G. Alberto","London","ITA",1908
"Gymnastics","Artistic G.","Individual All-Round","Silver","Men","TYSAL, S.W.","London","GBR",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","FORSSTRÖM, Eino Vilho","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","GRANSTRÖM, Otto","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","KEMP, Johan Valdemar","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","KYYKOSKI, Livara","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","LEHMUSTO, Heikki","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","LINDROTH, Johan","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","LINKO, Yrjö","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","LINNA, Edvard","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","MARKKANEN, Matti","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","MIKKOLAINEN, Kaasrlo Eino","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","NIEMINEN, Veli Heikki","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","PAASIA, Kaarlo Kustaa","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","POHJANPÄÄ, Arvi","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","POHJONEN, Aarne","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","RAILIO, Eino","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","RÜPINEN, H.A.","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","SAARINEN, Arno","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","SAHLSTEIN, Einar Werner","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","SALOVAARA, Aarne","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","SANDELIN, Karl Viktor Torsten","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","SIPILÄ, Eljas E.","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","SMEDS, Viktor","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","SOINIO, Kaarlo Kyösti","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","STENBERG, Kurt Enoch","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Bronze","Men","WEGELIUS, Karl Magnus","London","FIN",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","ANDERSSON, T.","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","ASBRINK, Gosta","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","BERGMAN, C.","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","BERTILSSON, Per Daniel","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","CARLBERG, G. Vilhelm","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","CEDERCRONA, Hjalmar Axel Ritz","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","CERVIN, Andreas","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","DEGERMARK, Rudolf","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","ERIKSSON, C.","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","FOLCKER, Carl Wilhelm","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","FORSSEN, S.","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","FORSSMAN, Sven","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","GEIDEL, F.","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","GRANFELT, Erik","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","HARLEMANN, Carl","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","HELLSTEN, Nils Erik","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","HÖJER, Gunnar","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","HOLMBERG, Arvid","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","HOLMBERG, Carl","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","HOLMBERG, Osvald","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","JAHNKE, Hugo","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","JANSSON, O.","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","JARTEN, Johan","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","JOHNSSON, Gustag","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","JOHNSSON, Rolf","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","JONSSON, H.","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","KANTZOW, Nils","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","KIRISTEN, L.","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","KJELLEN, L.","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","LANDBERG, Sven","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","LANNER, Olle","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","LJUNG, Axel","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","MOBERG, Osvald","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","MÖLLER, J.","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","NILSSON, Per Einar","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","NORBERG, D.","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","NORBERG, Eric","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","NORBERG, Thomas","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","NORLING, Axel","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","NORLING, Lars Daniel","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","OLSEN, G.","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","PETTERSON, Leonard","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","RASSANDER, H.","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","ROSEN, Sven","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","ROSENQUIST, Gustaf","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","RYDIN, C.","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","SANDBERG, S.","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","SEGER, Albert","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","SEGER, Alex","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","SILFVERSTRAND, Carl","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","SJÖBLOM, Axel","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","SÖRVIK, Birger","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","SÖRVIK, Haakon","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","STIERNSPETZ, Yngve","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","SVENSSON, Karl Johan","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","VINGQVIST, Karl Gustaf","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","WIDELL, F.","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","WIEKMAN, G.","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Gold","Men","WIMAN, David","London","SWE",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","AMUNDSEN, Arthur M.","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","ANDERSEN, Carl Albert","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","AUTHEN, Otto F.","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","BERSEN, P.A.","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","BOHNE, Hermann","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","BOYESEN, Trygve Carlsen","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","BYE, Oscar Wilhelm","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","CARLSRUD, Conrad M.","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","ENGEBRETSEN, Eugene","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","FORSTENSEN, J.","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","GRÖNER, Sverre","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","HALVORSEN, Harald","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","HANSEN, Harald","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","HOL, Peter","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","IVERSEN, Ole","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","JESPERSEN, Per Mathias","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","JOHANESSEN, Sigurd Erhardt A.","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","KIOER, Nicolai","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","KLAETH, Carl","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","LARSEN, Thor","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","LEFDAHL, Rolf","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","LEM, Hans Schumann","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","MOEN, Anders","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","OLSEN, Fritjof","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","PEDERSEN, Carl Alfred","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","PEDERSEN, Paul","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","SALVESEN, B.","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","SIVERTSEN, Sigvard","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","SKRATAAS, Johan","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","SMEVIK, Harald","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","STRAND, Andreas","London","NOR",1908
"Gymnastics","Artistic G.","Team Competition","Silver","Men","SYVERTSEN, Olaf","London","NOR",1908
"Hockey","Hockey","Hockey","Gold","Men","BAILLON, Louischarles","London","GBR",1908
"Hockey","Hockey","Hockey","Gold","Men","FREEMAN, Harry Scott","London","GBR",1908
"Hockey","Hockey","Hockey","Gold","Men","GREEN, Eric Hubert","London","GBR",1908
"Hockey","Hockey","Hockey","Gold","Men","LOGAN, Gerald","London","GBR",1908
"Hockey","Hockey","Hockey","Gold","Men","NOBLE, Alan H.","London","GBR",1908
"Hockey","Hockey","Hockey","Gold","Men","PAGE, Edgar Wells","London","GBR",1908
"Hockey","Hockey","Hockey","Gold","Men","PRIDMORE, Reginald Geoge","London","GBR",1908
"Hockey","Hockey","Hockey","Gold","Men","REES, Percy Montague","London","GBR",1908
"Hockey","Hockey","Hockey","Gold","Men","ROBINSON, John Yate","London","GBR",1908
"Hockey","Hockey","Hockey","Gold","Men","SHOVELLER, Stanley Howard","London","GBR",1908
"Hockey","Hockey","Hockey","Gold","Men","WOOD, Harvey Jesse","London","GBR",1908
"Hockey","Hockey","Hockey","Silver","Men","ALLMAN-SMITH, Eric Percival","London","GBR",1908
"Hockey","Hockey","Hockey","Silver","Men","BROWN, Henry Joseph","London","GBR",1908
"Hockey","Hockey","Hockey","Silver","Men","CAMPBELL, Walter Islay","London","GBR",1908
"Hockey","Hockey","Hockey","Silver","Men","GRAHAM, William Ernest","London","GBR",1908
"Hockey","Hockey","Hockey","Silver","Men","GREGG, Richard George","London","GBR",1908
"Hockey","Hockey","Hockey","Silver","Men","HOLMES, Edgar Peter C.","London","GBR",1908
"Hockey","Hockey","Hockey","Silver","Men","KENNEDY, Robert L.","London","GBR",1908
"Hockey","Hockey","Hockey","Silver","Men","MURPHY, Henry Lawson","London","GBR",1908
"Hockey","Hockey","Hockey","Silver","Men","PETERSON, Walter E.","London","GBR",1908
"Hockey","Hockey","Hockey","Silver","Men","POWER, Charles F.","London","GBR",1908
"Hockey","Hockey","Hockey","Silver","Men","ROBINSON, Frank L.","London","GBR",1908
"Jeu de paume","Jeu de Paume","Individual","Bronze","Men","LYTTON, Neville Stephen","London","GBR",1908
"Jeu de paume","Jeu de Paume","Individual","Gold","Men","GOULD, Jay","London","USA",1908
"Jeu de paume","Jeu de Paume","Individual","Silver","Men","MILES, Eustace Hamilton","London","GBR",1908
"Lacrosse","Lacrosse","Lacrosse","Gold","Men","BRENNAN, Patrick","London","CAN",1908
"Lacrosse","Lacrosse","Lacrosse","Gold","Men","BRODERICK, John","London","CAN",1908
"Lacrosse","Lacrosse","Lacrosse","Gold","Men","CAMPBELL, George H.","London","CAN",1908
