hpi_flavor,frequency,place_name,index,gdp_pc,inflation_avg,unemployment_rate,current_account_bal,date,gspc_close
purchase-only,monthly,New England Division,201.55,52329.15,1.466,7.358,-2.016,01/10/13,1756.540039
purchase-only,monthly,New England Division,201.39,52329.15,1.466,7.358,-2.016,01/11/13,1805.810059
purchase-only,monthly,New England Division,201.04,52329.15,1.466,7.358,-2.016,01/12/13,1848.359985
purchase-only,monthly,New England Division,203.04,53141.85,1.615,6.158,-2.109,01/01/14,1782.589966
purchase-only,monthly,New England Division,201.21,53141.85,1.615,6.158,-2.109,01/02/14,1859.449951
purchase-only,monthly,New England Division,205.33,53141.85,1.615,6.158,-2.109,01/03/14,1872.339966
purchase-only,monthly,New England Division,203.05,53141.85,1.615,6.158,-2.109,01/04/14,1883.949951
purchase-only,monthly,New England Division,205.52,53141.85,1.615,6.158,-2.109,01/05/14,1923.569946
purchase-only,monthly,New England Division,205.64,53141.85,1.615,6.158,-2.109,01/06/14,1960.22998
purchase-only,monthly,New England Division,206.21,53141.85,1.615,6.158,-2.109,01/07/14,1930.670044
purchase-only,monthly,New England Division,206.72,53141.85,1.615,6.158,-2.109,01/08/14,2003.369995
purchase-only,monthly,New England Division,206.57,53141.85,1.615,6.158,-2.109,01/09/14,1972.290039
purchase-only,monthly,New England Division,206.54,53141.85,1.615,6.158,-2.109,01/10/14,2018.050049
purchase-only,monthly,New England Division,207.06,53141.85,1.615,6.158,-2.109,01/11/14,2067.560059
purchase-only,monthly,New England Division,206.52,53141.85,1.615,6.158,-2.109,01/12/14,2058.899902
purchase-only,monthly,New England Division,206.82,54187.9,0.121,5.275,-2.244,01/01/15,1994.98999
purchase-only,monthly,New England Division,209.5,54187.9,0.121,5.275,-2.244,01/02/15,2104.5
purchase-only,monthly,New England Division,210.06,54187.9,0.121,5.275,-2.244,01/03/15,2067.889893
purchase-only,monthly,New England Division,210.23,54187.9,0.121,5.275,-2.244,01/04/15,2085.51001
purchase-only,monthly,New England Division,211.01,54187.9,0.121,5.275,-2.244,01/05/15,2107.389893
purchase-only,monthly,New England Division,213.24,54187.9,0.121,5.275,-2.244,01/06/15,2063.110107
purchase-only,monthly,New England Division,212.76,54187.9,0.121,5.275,-2.244,01/07/15,2103.840088
purchase-only,monthly,New England Division,212.89,54187.9,0.121,5.275,-2.244,01/08/15,1972.180054
purchase-only,monthly,New England Division,212.86,54187.9,0.121,5.275,-2.244,01/09/15,1920.030029
purchase-only,monthly,New England Division,213.61,54187.9,0.121,5.275,-2.244,01/10/15,2079.360107
purchase-only,monthly,New England Division,213.4,54187.9,0.121,5.275,-2.244,01/11/15,2080.409912
purchase-only,monthly,New England Division,215.68,54187.9,0.121,5.275,-2.244,01/12/15,2043.939941
purchase-only,monthly,New England Division,217.48,54700.34,1.267,4.875,-2.119,01/01/16,1940.23999
purchase-only,monthly,New England Division,213.65,54700.34,1.267,4.875,-2.119,01/02/16,1932.22998
purchase-only,monthly,New England Division,215.92,54700.34,1.267,4.875,-2.119,01/03/16,2059.73999
purchase-only,monthly,New England Division,218.47,54700.34,1.267,4.875,-2.119,01/04/16,2065.300049
purchase-only,monthly,New England Division,218.04,54700.34,1.267,4.875,-2.119,01/05/16,2096.949951
purchase-only,monthly,New England Division,218.92,54700.34,1.267,4.875,-2.119,01/06/16,2098.860107
purchase-only,monthly,New England Division,219.6,54700.34,1.267,4.875,-2.119,01/07/16,2173.600098
purchase-only,monthly,New England Division,220.65,54700.34,1.267,4.875,-2.119,01/08/16,2170.949951
purchase-only,monthly,New England Division,223.1,54700.34,1.267,4.875,-2.119,01/09/16,2168.27002
purchase-only,monthly,New England Division,223.1,54700.34,1.267,4.875,-2.119,01/10/16,2126.149902
purchase-only,monthly,New England Division,225.1,54700.34,1.267,4.875,-2.119,01/11/16,2198.810059
purchase-only,monthly,New England Division,225.13,54700.34,1.267,4.875,-2.119,01/12/16,2238.830078
purchase-only,monthly,New England Division,226.45,55572.58,2.131,4.358,-1.887,01/01/17,2278.870117
purchase-only,monthly,New England Division,225.26,55572.58,2.131,4.358,-1.887,01/02/17,2363.639893
purchase-only,monthly,New England Division,228.76,55572.58,2.131,4.358,-1.887,01/03/17,2362.719971
purchase-only,monthly,New England Division,229.92,55572.58,2.131,4.358,-1.887,01/04/17,2384.199951
purchase-only,monthly,New England Division,229.68,55572.58,2.131,4.358,-1.887,01/05/17,2411.800049
purchase-only,monthly,New England Division,231.38,55572.58,2.131,4.358,-1.887,01/06/17,2423.409912
purchase-only,monthly,New England Division,232.66,55572.58,2.131,4.358,-1.887,01/07/17,2470.300049
purchase-only,monthly,New England Division,233.34,55572.58,2.131,4.358,-1.887,01/08/17,2471.649902
purchase-only,monthly,New England Division,234.56,55572.58,2.131,4.358,-1.887,01/09/17,2519.360107
purchase-only,monthly,New England Division,235.39,55572.58,2.131,4.358,-1.887,01/10/17,2575.26001
purchase-only,monthly,New England Division,236.33,55572.58,2.131,4.358,-1.887,01/11/17,2647.580078
purchase-only,monthly,New England Division,237.07,55572.58,2.131,4.358,-1.887,01/12/17,2673.610107
purchase-only,monthly,New England Division,237.84,56904.34,2.439,3.892,-2.142,01/01/18,2823.810059
purchase-only,monthly,New England Division,240.46,56904.34,2.439,3.892,-2.142,01/02/18,2713.830078
purchase-only,monthly,New England Division,239.43,56904.34,2.439,3.892,-2.142,01/03/18,2640.870117
purchase-only,monthly,New England Division,240.15,56904.34,2.439,3.892,-2.142,01/04/18,2648.050049
purchase-only,monthly,New England Division,242.43,56904.34,2.439,3.892,-2.142,01/05/18,2705.27002
purchase-only,monthly,New England Division,243.45,56904.34,2.439,3.892,-2.142,01/06/18,2718.370117
purchase-only,monthly,New England Division,243.72,56904.34,2.439,3.892,-2.142,01/07/18,2816.290039
purchase-only,monthly,New England Division,245.12,56904.34,2.439,3.892,-2.142,01/08/18,2901.52002
purchase-only,monthly,New England Division,245.58,56904.34,2.439,3.892,-2.142,01/09/18,2913.97998
purchase-only,monthly,New England Division,247.66,56904.34,2.439,3.892,-2.142,01/10/18,2711.73999
purchase-only,monthly,New England Division,247.07,56904.34,2.439,3.892,-2.142,01/11/18,2760.169922
purchase-only,monthly,New England Division,248.51,56904.34,2.439,3.892,-2.142,01/12/18,2506.850098
purchase-only,monthly,New England Division,248.75,57940.11,1.813,3.683,-2.066,01/01/19,2704.100098
purchase-only,monthly,New England Division,251.54,57940.11,1.813,3.683,-2.066,01/02/19,2784.48999
purchase-only,monthly,New England Division,250.68,57940.11,1.813,3.683,-2.066,01/03/19,2834.399902
purchase-only,monthly,New England Division,251.94,57940.11,1.813,3.683,-2.066,01/04/19,2945.830078
purchase-only,monthly,New England Division,252.91,57940.11,1.813,3.683,-2.066,01/05/19,2752.060059
purchase-only,monthly,New England Division,253.7,57940.11,1.813,3.683,-2.066,01/06/19,2941.76001
purchase-only,monthly,New England Division,254.79,57940.11,1.813,3.683,-2.066,01/07/19,2980.379883
purchase-only,monthly,New England Division,256.67,57940.11,1.813,3.683,-2.066,01/08/19,2926.459961
purchase-only,monthly,New England Division,256.51,57940.11,1.813,3.683,-2.066,01/09/19,2976.73999
purchase-only,monthly,New England Division,258.05,57940.11,1.813,3.683,-2.066,01/10/19,3037.560059
purchase-only,monthly,New England Division,260.38,57940.11,1.813,3.683,-2.066,01/11/19,3140.97998
purchase-only,monthly,New England Division,262.06,57940.11,1.813,3.683,-2.066,01/12/19,3230.780029
purchase-only,monthly,New England Division,263.98,55875.47,1.251,8.092,-2.835,01/01/20,3225.52002
purchase-only,monthly,New England Division,265.62,55875.47,1.251,8.092,-2.835,01/02/20,2954.219971
purchase-only,monthly,New England Division,265.88,55875.47,1.251,8.092,-2.835,01/03/20,2584.590088
purchase-only,monthly,New England Division,266.05,55875.47,1.251,8.092,-2.835,01/04/20,2912.429932
purchase-only,monthly,New England Division,263.54,55875.47,1.251,8.092,-2.835,01/05/20,3044.310059
purchase-only,monthly,New England Division,266.46,55875.47,1.251,8.092,-2.835,01/06/20,3100.290039
purchase-only,monthly,New England Division,272.68,55875.47,1.251,8.092,-2.835,01/07/20,3271.120117
purchase-only,monthly,New England Division,278.2,55875.47,1.251,8.092,-2.835,01/08/20,3500.310059
purchase-only,monthly,New England Division,283.87,55875.47,1.251,8.092,-2.835,01/09/20,3363.0
purchase-only,monthly,New England Division,290.04,55875.47,1.251,8.092,-2.835,01/10/20,3269.959961
purchase-only,monthly,New England Division,294.4,55875.47,1.251,8.092,-2.835,01/11/20,3621.629883
purchase-only,monthly,New England Division,297.75,55875.47,1.251,8.092,-2.835,01/12/20,3756.070068
purchase-only,monthly,New England Division,300.93,59009.85,4.683,5.367,-3.566,01/01/21,3714.23999
purchase-only,monthly,New England Division,302.46,59009.85,4.683,5.367,-3.566,01/02/21,3811.149902
purchase-only,monthly,New England Division,308.53,59009.85,4.683,5.367,-3.566,01/03/21,3972.889893
purchase-only,monthly,New England Division,313.61,59009.85,4.683,5.367,-3.566,01/04/21,4181.169922
purchase-only,monthly,New England Division,320.47,59009.85,4.683,5.367,-3.566,01/05/21,4204.109863
purchase-only,monthly,New England Division,323.54,59009.85,4.683,5.367,-3.566,01/06/21,4297.5
purchase-only,monthly,New England Division,329.82,59009.85,4.683,5.367,-3.566,01/07/21,4395.259766
purchase-only,monthly,New England Division,329.59,59009.85,4.683,5.367,-3.566,01/08/21,4522.680176
purchase-only,monthly,New England Division,334.65,59009.85,4.683,5.367,-3.566,01/09/21,4307.540039
purchase-only,monthly,New England Division,336.07,59009.85,4.683,5.367,-3.566,01/10/21,4605.379883
purchase-only,monthly,New England Division,340.64,59009.85,4.683,5.367,-3.566,01/11/21,4567.0
purchase-only,monthly,New England Division,346.75,59009.85,4.683,5.367,-3.566,01/12/21,4766.180176
purchase-only,monthly,New England Division,349.6,60007.14,7.986,3.642,-3.816,01/01/22,4515.549805
purchase-only,monthly,New England Division,356.26,60007.14,7.986,3.642,-3.816,01/02/22,4373.939941
purchase-only,monthly,New England Division,360.04,60007.14,7.986,3.642,-3.816,01/03/22,4530.410156
purchase-only,monthly,New England Division,367.32,60007.14,7.986,3.642,-3.816,01/04/22,4131.930176
purchase-only,monthly,New England Division,371.46,60007.14,7.986,3.642,-3.816,01/05/22,4132.149902
purchase-only,monthly,New England Division,368.44,60007.14,7.986,3.642,-3.816,01/06/22,3785.379883
purchase-only,monthly,New England Division,367.52,60007.14,7.986,3.642,-3.816,01/07/22,4130.290039
purchase-only,monthly,New England Division,368.09,60007.14,7.986,3.642,-3.816,01/08/22,3955.0
purchase-only,monthly,New England Division,364.43,60007.14,7.986,3.642,-3.816,01/09/22,3585.620117
purchase-only,monthly,New England Division,369.95,60007.14,7.986,3.642,-3.816,01/10/22,3871.97998
purchase-only,monthly,New England Division,369.69,60007.14,7.986,3.642,-3.816,01/11/22,4080.110107
purchase-only,monthly,New England Division,367.1,60007.14,7.986,3.642,-3.816,01/12/22,3839.5
purchase-only,monthly,New England Division,373.97,60963.65,4.084,3.569,-2.951,01/01/23,4076.600098
purchase-only,monthly,New England Division,379.52,60963.65,4.084,3.569,-2.951,01/02/23,3970.149902
purchase-only,monthly,New England Division,380.19,60963.65,4.084,3.569,-2.951,01/03/23,4109.310059
purchase-only,monthly,New England Division,387.27,60963.65,4.084,3.569,-2.951,01/04/23,4169.47998
purchase-only,monthly,New England Division,385.6,60963.65,4.084,3.569,-2.951,01/05/23,4179.830078
purchase-only,monthly,New England Division,393.69,60963.65,4.084,3.569,-2.951,01/06/23,4450.379883
purchase-only,monthly,New England Division,397.86,60963.65,4.084,3.569,-2.951,01/07/23,4588.959961
purchase-only,monthly,New England Division,400.96,60963.65,4.084,3.569,-2.951,01/08/23,4507.660156
purchase-only,monthly,New England Division,406.81,60963.65,4.084,3.569,-2.951,01/09/23,4288.049805
purchase-only,monthly,New England Division,406.95,60963.65,4.084,3.569,-2.951,01/10/23,4193.799805
purchase-only,monthly,New England Division,405.98,60963.65,4.084,3.569,-2.951,01/11/23,4567.799805
purchase-only,monthly,Pacific Division,100.0,36944.07,4.216,6.85,0.047,01/01/91,343.9299927
purchase-only,monthly,Pacific Division,100.53,36944.07,4.216,6.85,0.047,01/02/91,367.0700073
purchase-only,monthly,Pacific Division,100.12,36944.07,4.216,6.85,0.047,01/03/91,375.2200012
purchase-only,monthly,Pacific Division,100.1,36944.07,4.216,6.85,0.047,01/04/91,375.3399963
purchase-only,monthly,Pacific Division,100.08,36944.07,4.216,6.85,0.047,01/05/91,389.8299866
purchase-only,monthly,Pacific Division,99.9,36944.07,4.216,6.85,0.047,01/06/91,371.1600037
purchase-only,monthly,Pacific Division,99.84,36944.07,4.216,6.85,0.047,01/07/91,387.8099976
purchase-only,monthly,Pacific Division,100.01,36944.07,4.216,6.85,0.047,01/08/91,395.4299927
purchase-only,monthly,Pacific Division,99.45,36944.07,4.216,6.85,0.047,01/09/91,387.8599854
purchase-only,monthly,Pacific Division,100.29,36944.07,4.216,6.85,0.047,01/10/91,392.4500122
purchase-only,monthly,Pacific Division,100.6,36944.07,4.216,6.85,0.047,01/11/91,375.2200012
purchase-only,monthly,Pacific Division,100.72,36944.07,4.216,6.85,0.047,01/12/91,417.0899963
purchase-only,monthly,Pacific Division,100.97,37741.19,3.042,7.492,-0.792,01/01/92,408.7799988
purchase-only,monthly,Pacific Division,101.43,37741.19,3.042,7.492,-0.792,01/02/92,412.7000122
purchase-only,monthly,Pacific Division,100.81,37741.19,3.042,7.492,-0.792,01/03/92,403.6900024
purchase-only,monthly,Pacific Division,100.38,37741.19,3.042,7.492,-0.792,01/04/92,414.9500122
purchase-only,monthly,Pacific Division,100.2,37741.19,3.042,7.492,-0.792,01/05/92,415.3500061
purchase-only,monthly,Pacific Division,99.73,37741.19,3.042,7.492,-0.792,01/06/92,408.1400146
purchase-only,monthly,Pacific Division,100.0,37741.19,3.042,7.492,-0.792,01/07/92,424.2099915
purchase-only,monthly,Pacific Division,100.16,37741.19,3.042,7.492,-0.792,01/08/92,414.0299988
purchase-only,monthly,Pacific Division,100.18,37741.19,3.042,7.492,-0.792,01/09/92,417.7999878
purchase-only,monthly,Pacific Division,99.55,37741.19,3.042,7.492,-0.792,01/10/92,418.6799927
purchase-only,monthly,Pacific Division,99.6,37741.19,3.042,7.492,-0.792,01/11/92,431.3500061
purchase-only,monthly,Pacific Division,99.22,37741.19,3.042,7.492,-0.792,01/12/92,435.7099915
purchase-only,monthly,Pacific Division,98.64,38277.58,2.97,6.908,-1.237,01/01/93,438.7799988
purchase-only,monthly,Pacific Division,98.11,38277.58,2.97,6.908,-1.237,01/02/93,443.3800049
purchase-only,monthly,Pacific Division,98.24,38277.58,2.97,6.908,-1.237,01/03/93,451.6700134
purchase-only,monthly,Pacific Division,98.29,38277.58,2.97,6.908,-1.237,01/04/93,440.1900024
purchase-only,monthly,Pacific Division,97.9,38277.58,2.97,6.908,-1.237,01/05/93,450.1900024
purchase-only,monthly,Pacific Division,97.87,38277.58,2.97,6.908,-1.237,01/06/93,450.5299988
purchase-only,monthly,Pacific Division,96.84,38277.58,2.97,6.908,-1.237,01/07/93,448.1300049
purchase-only,monthly,Pacific Division,97.24,38277.58,2.97,6.908,-1.237,01/08/93,463.5599976
purchase-only,monthly,Pacific Division,96.96,38277.58,2.97,6.908,-1.237,01/09/93,458.9299927
purchase-only,monthly,Pacific Division,97.26,38277.58,2.97,6.908,-1.237,01/10/93,467.8299866
purchase-only,monthly,Pacific Division,96.84,38277.58,2.97,6.908,-1.237,01/11/93,461.7900085
purchase-only,monthly,Pacific Division,96.8,38277.58,2.97,6.908,-1.237,01/12/93,466.4500122
purchase-only,monthly,Pacific Division,96.79,39339.0,2.596,6.1,-1.669,01/01/94,481.6099854
purchase-only,monthly,Pacific Division,96.63,39339.0,2.596,6.1,-1.669,01/02/94,467.1400146
purchase-only,monthly,Pacific Division,96.53,39339.0,2.596,6.1,-1.669,01/03/94,445.769989
purchase-only,monthly,Pacific Division,96.83,39339.0,2.596,6.1,-1.669,01/04/94,450.9100037
purchase-only,monthly,Pacific Division,96.42,39339.0,2.596,6.1,-1.669,01/05/94,456.5
purchase-only,monthly,Pacific Division,96.5,39339.0,2.596,6.1,-1.669,01/06/94,444.269989
purchase-only,monthly,Pacific Division,96.25,39339.0,2.596,6.1,-1.669,01/07/94,458.2600098
purchase-only,monthly,Pacific Division,96.11,39339.0,2.596,6.1,-1.669,01/08/94,475.4899902
purchase-only,monthly,Pacific Division,96.27,39339.0,2.596,6.1,-1.669,01/09/94,462.7099915
purchase-only,monthly,Pacific Division,96.03,39339.0,2.596,6.1,-1.669,01/10/94,472.3500061
purchase-only,monthly,Pacific Division,95.72,39339.0,2.596,6.1,-1.669,01/11/94,453.6900024
purchase-only,monthly,Pacific Division,95.9,39339.0,2.596,6.1,-1.669,01/12/94,459.269989
purchase-only,monthly,Pacific Division,96.08,39919.87,2.805,5.592,-1.487,01/01/95,470.4200134
purchase-only,monthly,Pacific Division,96.56,39919.87,2.805,5.592,-1.487,01/02/95,487.3900146
purchase-only,monthly,Pacific Division,95.67,39919.87,2.805,5.592,-1.487,01/03/95,500.7099915
purchase-only,monthly,Pacific Division,95.19,39919.87,2.805,5.592,-1.487,01/04/95,514.710022
purchase-only,monthly,Pacific Division,95.57,39919.87,2.805,5.592,-1.487,01/05/95,533.4000244
purchase-only,monthly,Pacific Division,95.34,39919.87,2.805,5.592,-1.487,01/06/95,544.75
purchase-only,monthly,Pacific Division,95.59,39919.87,2.805,5.592,-1.487,01/07/95,562.0599976
purchase-only,monthly,Pacific Division,95.68,39919.87,2.805,5.592,-1.487,01/08/95,561.8800049
purchase-only,monthly,Pacific Division,95.44,39919.87,2.805,5.592,-1.487,01/09/95,584.4099731
